,#Field:count,sourceIPCount,endUserASN,which_data
9258,89,30,269601,tracerouteasncounts
9259,329,30,269829,tracerouteasncounts
9260,93,2,270348,tracerouteasncounts
9261,633,63,270361,tracerouteasncounts
9262,37,14,270469,tracerouteasncounts
9263,42,18,270515,tracerouteasncounts
9264,13,12,270970,tracerouteasncounts
9265,195,20,271075,tracerouteasncounts
9266,1,1,271275,tracerouteasncounts
9267,43,2,327726,tracerouteasncounts
9268,3339,23,328051,tracerouteasncounts
9269,54,2,328185,tracerouteasncounts
9270,1556,12,328270,tracerouteasncounts
9271,15605,4,394105,tracerouteasncounts
9272,832,2,394697,tracerouteasncounts
9273,56134,2,395251,tracerouteasncounts
9274,3,1,395630,tracerouteasncounts
9275,5685,1,396023,tracerouteasncounts
9276,150,2,396243,tracerouteasncounts
9277,144163,3,396936,tracerouteasncounts
9278,7617,1,397053,tracerouteasncounts
9279,219,1,397064,tracerouteasncounts
9280,2916,2,397524,tracerouteasncounts
9281,172,10,398191,tracerouteasncounts
9282,119,1,398871,tracerouteasncounts
9283,4262,2,1444,tracerouteasncounts
9284,416,22,2846,tracerouteasncounts
9285,322792,2775,2905,tracerouteasncounts
9286,1435,1,4046,tracerouteasncounts
9287,6034,31,4307,tracerouteasncounts
9288,677698,2958,4609,tracerouteasncounts
9289,5362,50,5664,tracerouteasncounts
9290,200,2,8535,tracerouteasncounts
9291,257455,814,9583,tracerouteasncounts
9292,288158,20,9911,tracerouteasncounts
9293,327,1,11120,tracerouteasncounts
9294,654820,3288,11260,tracerouteasncounts
9295,12,1,13546,tracerouteasncounts
9296,3416,452,13585,tracerouteasncounts
9297,105,1,13615,tracerouteasncounts
9298,12304,116,14511,tracerouteasncounts
9299,149,1,14688,tracerouteasncounts
9300,39,2,15265,tracerouteasncounts
9301,32131,1,15281,tracerouteasncounts
9302,499,16,15693,tracerouteasncounts
9303,11143,16,16297,tracerouteasncounts
9304,475,10,16610,tracerouteasncounts
9305,289,6,17011,tracerouteasncounts
9306,60222,24,18434,tracerouteasncounts
9307,4205,4,18745,tracerouteasncounts
9308,60014,6,19372,tracerouteasncounts
9309,68571,14,19404,tracerouteasncounts
9310,4,2,19624,tracerouteasncounts
9311,2425,31,21891,tracerouteasncounts
9312,759,96,24348,tracerouteasncounts
9313,10446,196,24589,tracerouteasncounts
9314,13,2,25244,tracerouteasncounts
9315,28,1,27213,tracerouteasncounts
9316,1,1,28109,tracerouteasncounts
9317,6,3,28337,tracerouteasncounts
9318,1864,9,29182,tracerouteasncounts
9319,37,3,29488,tracerouteasncounts
9320,378,1,31024,tracerouteasncounts
9321,6,1,32120,tracerouteasncounts
9322,2072,5,32408,tracerouteasncounts
9323,180,3,32760,tracerouteasncounts
9324,15197,1,33198,tracerouteasncounts
9325,7,1,34395,tracerouteasncounts
9326,2247,1,34491,tracerouteasncounts
9327,2124,35,34666,tracerouteasncounts
9328,264,4,34682,tracerouteasncounts
9329,17204,268,35074,tracerouteasncounts
9330,290,10,36986,tracerouteasncounts
9331,8286,16,37587,tracerouteasncounts
9332,428,8,37647,tracerouteasncounts
9333,10151,83,37678,tracerouteasncounts
9334,1462,2,38076,tracerouteasncounts
9335,530,11,38153,tracerouteasncounts
9336,1447,11,38764,tracerouteasncounts
9337,3,1,38843,tracerouteasncounts
9338,1,1,39035,tracerouteasncounts
9339,3225,43,39135,tracerouteasncounts
9340,1846,1,40079,tracerouteasncounts
9341,365,3,41132,tracerouteasncounts
9342,412,2,41492,tracerouteasncounts
9343,24,1,42644,tracerouteasncounts
9344,18,2,42740,tracerouteasncounts
9345,168,1,44505,tracerouteasncounts
9346,3148,41,44668,tracerouteasncounts
9347,15,1,45381,tracerouteasncounts
9348,201,18,46058,tracerouteasncounts
9349,29744,5,46206,tracerouteasncounts
9350,323,2,47318,tracerouteasncounts
9351,224,3,47389,tracerouteasncounts
9352,301,2,48093,tracerouteasncounts
9353,37,7,49560,tracerouteasncounts
9354,724,1,49731,tracerouteasncounts
9355,1489,85,49979,tracerouteasncounts
9356,33,1,50037,tracerouteasncounts
9357,4,1,50696,tracerouteasncounts
9358,507,2,50893,tracerouteasncounts
9359,827,13,51394,tracerouteasncounts
9360,498,1,51456,tracerouteasncounts
9361,473,4,51477,tracerouteasncounts
9362,120,1,51626,tracerouteasncounts
9363,14,3,52072,tracerouteasncounts
9364,83,10,52366,tracerouteasncounts
9365,1176,50,52578,tracerouteasncounts
9366,3596,100,52795,tracerouteasncounts
9367,1101,68,52963,tracerouteasncounts
9368,3776,460,53240,tracerouteasncounts
9369,2578,26,54057,tracerouteasncounts
9370,8466,67,55254,tracerouteasncounts
9371,3,2,55334,tracerouteasncounts
9372,683,2,55780,tracerouteasncounts
9373,36,2,56321,tracerouteasncounts
9374,76,1,56597,tracerouteasncounts
9375,16,1,58497,tracerouteasncounts
9376,116,2,59775,tracerouteasncounts
9377,11,3,60215,tracerouteasncounts
9378,61,23,61766,tracerouteasncounts
9379,1948,27,63018,tracerouteasncounts
9380,1875,1,63174,tracerouteasncounts
9381,2813,1,63326,tracerouteasncounts
9382,7,7,63959,tracerouteasncounts
9383,1549,2,64278,tracerouteasncounts
9384,137950,2865,131111,tracerouteasncounts
9385,431,49,131960,tracerouteasncounts
9386,460,31,133285,tracerouteasncounts
9387,112,2,135469,tracerouteasncounts
9388,19,2,135847,tracerouteasncounts
9389,18,1,136110,tracerouteasncounts
9390,30,1,136547,tracerouteasncounts
9391,182,2,137335,tracerouteasncounts
9392,144,1,137390,tracerouteasncounts
9393,39099,37,137443,tracerouteasncounts
9394,1,1,137576,tracerouteasncounts
9395,45,15,137652,tracerouteasncounts
9396,215,5,137939,tracerouteasncounts
9397,1290,33,137975,tracerouteasncounts
9398,71174,16,138005,tracerouteasncounts
9399,77,6,139012,tracerouteasncounts
9400,605,3,139539,tracerouteasncounts
9401,66,9,141107,tracerouteasncounts
9402,8445,434,198225,tracerouteasncounts
9403,197,1,198646,tracerouteasncounts
9404,962,1,199214,tracerouteasncounts
9405,432,2,199485,tracerouteasncounts
9406,186,16,200937,tracerouteasncounts
9407,1421,3,200985,tracerouteasncounts
9408,10320,268,201167,tracerouteasncounts
9409,240,11,201668,tracerouteasncounts
9410,641,1,201904,tracerouteasncounts
9411,9197,8,202024,tracerouteasncounts
9412,23,1,202787,tracerouteasncounts
9413,20,7,203377,tracerouteasncounts
9414,187,22,203455,tracerouteasncounts
9415,355,3,203475,tracerouteasncounts
9416,24,1,204568,tracerouteasncounts
9417,4196,14,204873,tracerouteasncounts
9418,230,3,204922,tracerouteasncounts
9419,298,4,205319,tracerouteasncounts
9420,191,1,208271,tracerouteasncounts
9421,27,13,262782,tracerouteasncounts
9422,74,3,262963,tracerouteasncounts
9423,240,30,263036,tracerouteasncounts
9424,478,128,263046,tracerouteasncounts
9425,226,34,263603,tracerouteasncounts
9426,1082,17,263746,tracerouteasncounts
9427,150,47,264064,tracerouteasncounts
9428,374,2,264469,tracerouteasncounts
9429,16,2,264742,tracerouteasncounts
9430,206,26,265281,tracerouteasncounts
9431,1253,135,266121,tracerouteasncounts
9432,257,16,266945,tracerouteasncounts
9433,8,7,267145,tracerouteasncounts
9434,35,12,267184,tracerouteasncounts
9435,1896,44,267650,tracerouteasncounts
9436,5,4,267978,tracerouteasncounts
9437,143,10,268576,tracerouteasncounts
9438,11,8,269099,tracerouteasncounts
9439,203,11,269226,tracerouteasncounts
9440,7,6,269532,tracerouteasncounts
9441,34,21,269617,tracerouteasncounts
9442,2581,200,269684,tracerouteasncounts
9443,1137,85,269921,tracerouteasncounts
9444,70,8,270704,tracerouteasncounts
9445,500,2,327809,tracerouteasncounts
9446,5935,59,327983,tracerouteasncounts
9447,103,3,393881,tracerouteasncounts
9448,22725,1,395854,tracerouteasncounts
9449,18222,3,396286,tracerouteasncounts
9450,159,1,396885,tracerouteasncounts
9451,14801,960,385,tracerouteasncounts
9452,1984228,14386,1680,tracerouteasncounts
9453,18429,29,2688,tracerouteasncounts
9454,812959,1048,2828,tracerouteasncounts
9455,2139,397,3455,tracerouteasncounts
9456,408305,3,3902,tracerouteasncounts
9457,131574,76,4983,tracerouteasncounts
9458,6,1,6092,tracerouteasncounts
9459,2974,67,7465,tracerouteasncounts
9460,2292,115,7960,tracerouteasncounts
9461,60,1,8007,tracerouteasncounts
9462,12,3,8741,tracerouteasncounts
9463,138,1,9049,tracerouteasncounts
9464,2887,74,9708,tracerouteasncounts
9465,1335534,59260,9829,tracerouteasncounts
9466,168,7,9982,tracerouteasncounts
9467,1145,15,10132,tracerouteasncounts
9468,37073,2510,10299,tracerouteasncounts
9469,448523,26601,10481,tracerouteasncounts
9470,12,1,12156,tracerouteasncounts
9471,130,4,13095,tracerouteasncounts
9472,2225,2,13483,tracerouteasncounts
9473,19306,59,14464,tracerouteasncounts
9474,169964,8448,14522,tracerouteasncounts
9475,120,1,15643,tracerouteasncounts
9476,30,2,15719,tracerouteasncounts
9477,1400,5,17014,tracerouteasncounts
9478,12067,34,17143,tracerouteasncounts
9479,1143,1,17307,tracerouteasncounts
9480,31207,30,17492,tracerouteasncounts
9481,1843,2,17649,tracerouteasncounts
9482,1253,34,18111,tracerouteasncounts
9483,26965,2,18258,tracerouteasncounts
9484,136,1,18684,tracerouteasncounts
9485,146,1,19083,tracerouteasncounts
9486,65,2,19111,tracerouteasncounts
9487,140,7,20343,tracerouteasncounts
9488,23237,273,21351,tracerouteasncounts
9489,9061,280,21571,tracerouteasncounts
9490,766,4,22093,tracerouteasncounts
9491,234,51,23827,tracerouteasncounts
9492,18081,202,23923,tracerouteasncounts
9493,5770,1,24280,tracerouteasncounts
9494,298,3,24744,tracerouteasncounts
9495,906,2,25433,tracerouteasncounts
9496,320,5,25594,tracerouteasncounts
9497,201,1,26745,tracerouteasncounts
9498,75,7,27198,tracerouteasncounts
9499,453,114,27948,tracerouteasncounts
9500,3064,38,28418,tracerouteasncounts
9501,3172,4,28728,tracerouteasncounts
9502,53,11,29423,tracerouteasncounts
9503,43021,2,30172,tracerouteasncounts
9504,660,1,32323,tracerouteasncounts
9505,2017,7,32432,tracerouteasncounts
9506,1235,26,32490,tracerouteasncounts
9507,107,5,34702,tracerouteasncounts
9508,183,1,34749,tracerouteasncounts
9509,2027,8,35665,tracerouteasncounts
9510,20,1,35783,tracerouteasncounts
9511,6,1,36257,tracerouteasncounts
9512,249,1,36562,tracerouteasncounts
9513,30204,594,36908,tracerouteasncounts
9514,12,1,36961,tracerouteasncounts
9515,46331,3,37112,tracerouteasncounts
9516,33998,1640,37342,tracerouteasncounts
9517,3893,2,38749,tracerouteasncounts
9518,864,15,39447,tracerouteasncounts
9519,1463,10,39716,tracerouteasncounts
9520,373,1,40101,tracerouteasncounts
9521,17385,2,40689,tracerouteasncounts
9522,1158,5,41319,tracerouteasncounts
9523,525,5,42695,tracerouteasncounts
9524,1973,10,43720,tracerouteasncounts
9525,58617,458,43939,tracerouteasncounts
9526,215,5,43998,tracerouteasncounts
9527,179,40,44213,tracerouteasncounts
9528,434,15,44416,tracerouteasncounts
9529,238,8,45040,tracerouteasncounts
9530,2453,6,45146,tracerouteasncounts
9531,2,1,45937,tracerouteasncounts
9532,858,4,46930,tracerouteasncounts
9533,4874,75,47169,tracerouteasncounts
9534,121,2,48631,tracerouteasncounts
9535,45723,12,48997,tracerouteasncounts
9536,3101,3,50095,tracerouteasncounts
9537,54,20,52236,tracerouteasncounts
9538,31272,826,52361,tracerouteasncounts
9539,942,51,52930,tracerouteasncounts
9540,5095,4,53527,tracerouteasncounts
9541,5248,1,53826,tracerouteasncounts
9542,3964,2,54362,tracerouteasncounts
9543,2404,6,54864,tracerouteasncounts
9544,4001,8,55259,tracerouteasncounts
9545,132,7,55912,tracerouteasncounts
9546,24,1,56107,tracerouteasncounts
9547,215,35,57070,tracerouteasncounts
9548,566,5,57571,tracerouteasncounts
9549,181,16,57768,tracerouteasncounts
9550,5538,8,58239,tracerouteasncounts
9551,27,3,59287,tracerouteasncounts
9552,33,1,60018,tracerouteasncounts
9553,472,7,61171,tracerouteasncounts
9554,22434,57,61795,tracerouteasncounts
9555,1237,18,64063,tracerouteasncounts
9556,4,1,132799,tracerouteasncounts
9557,75,1,133250,tracerouteasncounts
9558,109,4,133284,tracerouteasncounts
9559,125,3,133466,tracerouteasncounts
9560,1886,1,134845,tracerouteasncounts
9561,1201,5,135111,tracerouteasncounts
9562,307,1,135133,tracerouteasncounts
9563,7557,1,135148,tracerouteasncounts
9564,9461,19,135307,tracerouteasncounts
9565,1218,76,135527,tracerouteasncounts
9566,1,1,136491,tracerouteasncounts
9567,104,3,136864,tracerouteasncounts
9568,1,1,137115,tracerouteasncounts
9569,121,7,138638,tracerouteasncounts
9570,212,2,138807,tracerouteasncounts
9571,81,15,139245,tracerouteasncounts
9572,70,2,139588,tracerouteasncounts
9573,278,3,197889,tracerouteasncounts
9574,1198,248,198589,tracerouteasncounts
9575,288,9,198885,tracerouteasncounts
9576,1609,1,199444,tracerouteasncounts
9577,30,1,199991,tracerouteasncounts
9578,1067,2,201085,tracerouteasncounts
9579,1,1,201483,tracerouteasncounts
9580,6,1,204534,tracerouteasncounts
9581,630,19,204542,tracerouteasncounts
9582,123,9,205112,tracerouteasncounts
9583,8,1,205411,tracerouteasncounts
9584,3,1,205716,tracerouteasncounts
9585,273,4,206094,tracerouteasncounts
9586,365,5,206369,tracerouteasncounts
9587,319,1,208403,tracerouteasncounts
9588,1,1,213108,tracerouteasncounts
9589,744,86,262458,tracerouteasncounts
9590,14876,420,262732,tracerouteasncounts
9591,276,12,263104,tracerouteasncounts
9592,279,17,263290,tracerouteasncounts
9593,460,80,263563,tracerouteasncounts
9594,1878,58,263632,tracerouteasncounts
9595,23,2,263690,tracerouteasncounts
9596,24,6,264123,tracerouteasncounts
9597,395,46,265294,tracerouteasncounts
9598,187,19,265760,tracerouteasncounts
9599,195,34,266094,tracerouteasncounts
9600,50,11,266342,tracerouteasncounts
9601,663,36,266368,tracerouteasncounts
9602,133,15,267132,tracerouteasncounts
9603,77,13,267326,tracerouteasncounts
9604,928,45,267662,tracerouteasncounts
9605,7,7,267714,tracerouteasncounts
9606,1169,6,267819,tracerouteasncounts
9607,161,26,268458,tracerouteasncounts
9608,179,53,268635,tracerouteasncounts
9609,29,7,268704,tracerouteasncounts
9610,161,25,268717,tracerouteasncounts
9611,21,4,268763,tracerouteasncounts
9612,12,10,269240,tracerouteasncounts
9613,7,5,269511,tracerouteasncounts
9614,8,5,269612,tracerouteasncounts
9615,147,16,270427,tracerouteasncounts
9616,1425,73,270781,tracerouteasncounts
9617,7,5,271105,tracerouteasncounts
9618,6091,48,328013,tracerouteasncounts
9619,124,3,328039,tracerouteasncounts
9620,83,12,328148,tracerouteasncounts
9621,3356,2,393538,tracerouteasncounts
9622,104,1,397271,tracerouteasncounts
9623,152544,173,50,tracerouteasncounts
9624,56,14,346,tracerouteasncounts
9625,45222,131,1161,tracerouteasncounts
9626,43770,13,1449,tracerouteasncounts
9627,558,96,1489,tracerouteasncounts
9628,742,6,1982,tracerouteasncounts
9629,86,6,2818,tracerouteasncounts
9630,761,20,6099,tracerouteasncounts
9631,10,2,6984,tracerouteasncounts
9632,37556,20,7116,tracerouteasncounts
9633,81678,168,7693,tracerouteasncounts
9634,234,109,8581,tracerouteasncounts
9635,534835,18189,9050,tracerouteasncounts
9636,232,1,10333,tracerouteasncounts
9637,8592,226,11594,tracerouteasncounts
9638,5446,4,12980,tracerouteasncounts
9639,19149,13,13205,tracerouteasncounts
9640,69551,159,13857,tracerouteasncounts
9641,121,7,14661,tracerouteasncounts
9642,15449,25,15227,tracerouteasncounts
9643,9399,42,15630,tracerouteasncounts
9644,42069,648,15964,tracerouteasncounts
9645,228,2,16402,tracerouteasncounts
9646,56061,203,16604,tracerouteasncounts
9647,1,1,16701,tracerouteasncounts
9648,251,1,17022,tracerouteasncounts
9649,3552,1,17344,tracerouteasncounts
9650,10,2,17861,tracerouteasncounts
9651,582,185,17958,tracerouteasncounts
9652,15,1,18444,tracerouteasncounts
9653,2446,2,19837,tracerouteasncounts
9654,317,10,20469,tracerouteasncounts
9655,55,20,20849,tracerouteasncounts
9656,20017,303,20928,tracerouteasncounts
9657,2789,12,21365,tracerouteasncounts
9658,226,3,23193,tracerouteasncounts
9659,1153,66,24363,tracerouteasncounts
9660,1713,3,24488,tracerouteasncounts
9661,535,4,24893,tracerouteasncounts
9662,380,7,25058,tracerouteasncounts
9663,8,1,25126,tracerouteasncounts
9664,1466,27,25865,tracerouteasncounts
9665,248077,223,26934,tracerouteasncounts
9666,449,4,27994,tracerouteasncounts
9667,2,1,29339,tracerouteasncounts
9668,224,4,29515,tracerouteasncounts
9669,110,1,30031,tracerouteasncounts
9670,208,1,30384,tracerouteasncounts
9671,75962,2940,31115,tracerouteasncounts
9672,7275,132,31404,tracerouteasncounts
9673,19570,1,31787,tracerouteasncounts
9674,43134,94,31877,tracerouteasncounts
9675,51599,126,33234,tracerouteasncounts
9676,54,1,33382,tracerouteasncounts
9677,4178,49,33781,tracerouteasncounts
9678,4815,13,34254,tracerouteasncounts
9679,10566,70,34622,tracerouteasncounts
9680,3063,54,37541,tracerouteasncounts
9681,562,26,37717,tracerouteasncounts
9682,4667,49,40837,tracerouteasncounts
9683,26497,59,41421,tracerouteasncounts
9684,2692,305,41997,tracerouteasncounts
9685,27,1,42153,tracerouteasncounts
9686,1482,3,42332,tracerouteasncounts
9687,35788,978,42863,tracerouteasncounts
9688,3717,63,44369,tracerouteasncounts
9689,1104,3,44579,tracerouteasncounts
9690,50,12,44814,tracerouteasncounts
9691,74,2,45051,tracerouteasncounts
9692,2202,37,45345,tracerouteasncounts
9693,3265,2,46192,tracerouteasncounts
9694,8583,1,46369,tracerouteasncounts
9695,69343,3742,47589,tracerouteasncounts
9696,7,2,47688,tracerouteasncounts
9697,7933,25,49290,tracerouteasncounts
9698,149,2,50002,tracerouteasncounts
9699,3385,176,50274,tracerouteasncounts
9700,7024,11,50292,tracerouteasncounts
9701,2794,43,50581,tracerouteasncounts
9702,4621,1,50744,tracerouteasncounts
9703,140,57,50887,tracerouteasncounts
9704,5463,23,51337,tracerouteasncounts
9705,26,1,51443,tracerouteasncounts
9706,129,4,52009,tracerouteasncounts
9707,353,3,52886,tracerouteasncounts
9708,732,2,53561,tracerouteasncounts
9709,205741,8,53926,tracerouteasncounts
9710,6914,2,54658,tracerouteasncounts
9711,1669,7,55106,tracerouteasncounts
9712,202,37,55624,tracerouteasncounts
9713,502,59,55683,tracerouteasncounts
9714,4885,30,56460,tracerouteasncounts
9715,76,2,56634,tracerouteasncounts
9716,30,1,56818,tracerouteasncounts
9717,2096,8,58423,tracerouteasncounts
9718,353,2,61086,tracerouteasncounts
9719,17,4,131758,tracerouteasncounts
9720,42,1,132823,tracerouteasncounts
9721,5407,69,133270,tracerouteasncounts
9722,57086,188,133752,tracerouteasncounts
9723,494,1,134698,tracerouteasncounts
9724,15,1,134791,tracerouteasncounts
9725,125,3,134804,tracerouteasncounts
9726,3853,1,135127,tracerouteasncounts
9727,52,6,135186,tracerouteasncounts
9728,609,10,135755,tracerouteasncounts
9729,167,5,135849,tracerouteasncounts
9730,1207,29,135859,tracerouteasncounts
9731,1096,13,136377,tracerouteasncounts
9732,7,4,137804,tracerouteasncounts
9733,2288,2,138747,tracerouteasncounts
9734,171,4,139372,tracerouteasncounts
9735,351,8,139922,tracerouteasncounts
9736,1045,16,140133,tracerouteasncounts
9737,123,9,140345,tracerouteasncounts
9738,559,1,196807,tracerouteasncounts
9739,60,3,196826,tracerouteasncounts
9740,24,4,197416,tracerouteasncounts
9741,1130,2,199125,tracerouteasncounts
9742,16,1,199901,tracerouteasncounts
9743,3082,15,201172,tracerouteasncounts
9744,73,4,201260,tracerouteasncounts
9745,203,15,202211,tracerouteasncounts
9746,350,1,202884,tracerouteasncounts
9747,24574,2,203818,tracerouteasncounts
9748,48736,1,204299,tracerouteasncounts
9749,301,1,204409,tracerouteasncounts
9750,68,2,204475,tracerouteasncounts
9751,90,1,207435,tracerouteasncounts
9752,19,7,207983,tracerouteasncounts
